"product_id","name","category","name_telugu","name_hindi","description","unit","price","mrp","image_url","source_url"
"","Apple","Fruits","ఆపిల్","सेब","An apple is the round, edible fruit of an apple tree. Fruit trees of the orchard","kg","200.00","205.00","https://digirythubazaarap.com/images/fruits/9015cb49-53f5-484d-a220-bdea2cef75b5_Apple.jpg","https://digirythubazaarap.com/Products?search=Apple"
"","Carrot","Vegetables","క్యారెట్","गाजर","Fresh and crunchy carrots, rich in beta-carotene and antioxidants, support eye h","kg","36.00","41.00","https://digirythubazaarap.com/images/vegetables/d6640722-90eb-4d20-9481-e0ff6d7402e1_Screenshot%20From%202026-02-04%2010-47-50.png","https://digirythubazaarap.com/Products?search=Carrot"
"4515747f-2a09-4830-85b9-d13b86c5c871","Curry leaves","Leafy Green","కరివేపాకు","करी पत्ता","Fresh curry leaves with strong aroma, perfect for tempering and daily cooking.","bunch","10.00","15.00","https://digirythubazaarap.com/images/leafy_greens/499975f2-39cd-4c00-81ed-84ecf10621c5_ChatGPT%20Image%20Feb%204,%202026,%2011_06_30%20AM.png","https://digirythubazaarap.com/Products?search=Curry%20leaves"
"","Sweet Potato","Vegetables","చిలగడ దుంపలు","शकरकंद","Naturally sweet and fiber-rich, sweet potatoes are packed with vitamins A and C,","kg","40.00","45.00","https://digirythubazaarap.com/images/vegetables/32adbf66-348a-4b24-a116-2a605a7ca113_Screenshot%20From%202026-02-04%2011-24-07.png","https://digirythubazaarap.com/Products?search=Sweet%20Potato"
"","Yam","Vegetables","కంద","जिमीकंद","a nutrient-dense, starchy tuberous root vegetable","kg","34.00","39.00","https://digirythubazaarap.com/images/vegetables/a9eaea5a-734f-4118-9bf2-5c0cb218c6fa_Screenshot%20From%202026-02-04%2011-33-07.png","https://digirythubazaarap.com/Products?search=Yam"
"","Garlic","Vegetables","వెల్లుల్లి","लहसुन","Fresh, aromatic garlic with a strong natural flavor that enhances taste while ad","kg","130.00","135.00","https://digirythubazaarap.com/images/vegetables/3b04a709-9b44-4d08-b4e4-dd6680ebd712_Screenshot%20From%202026-02-04%2011-41-46.png","https://digirythubazaarap.com/Products?search=Garlic"
"","Capsicum","Vegetables","క్యాప్సికం","शिमला मिर्च","Fresh, crunchy capsicum with a mild sweetness that adds vibrant color, flavor, a","kg","46.00","51.00","https://digirythubazaarap.com/images/vegetables/a8a13f50-165e-4c8e-b3a7-3f9e5e935428_Capsicum__895x895.png","https://digirythubazaarap.com/Products?search=Capsicum"
"f3fcc4d6-3cd9-4df7-92be-2524dab0ec1c","Papaya fruit","Fruits","బొప్పాయి పండు","पपीता फल","A vibrant, buttery fruit with a naturally sweet taste and melt-in-the-mouth text","piece","80.00","85.00","https://digirythubazaarap.com/images/fruits/e7fb13a9-c7a0-4bd2-bb10-10301607163e_papaya.png","https://digirythubazaarap.com/Products?search=Papaya%20fruit"
"","Cucumber","Vegetables","కీరదోస","सुसाइबर","Naturally cooling cucumber with a light, refreshing taste and high water content","kg","34.00","39.00","https://digirythubazaarap.com/images/vegetables/8610a7ca-c327-4ebe-8ed1-81c74ed12137_Screenshot%20From%202026-02-04%2012-14-05.png","https://digirythubazaarap.com/Products?search=Cucumber"
"4372b47d-3d25-44ef-9fc6-eb78bf772bf9","Beetroot","Vegetables","బీట్ రూట్","चुकंदर","Deep-colored, nutrient-rich beetroot with a mild natural sweetness, perfect for","kg","36.00","41.00","https://digirythubazaarap.com/images/vegetables/fdbc8afe-9f8a-45b3-8381-275a91101aff_Screenshot%20From%202026-02-04%2012-17-22.png","https://digirythubazaarap.com/Products?search=Beetroot"
"4362e7d1-33eb-4f55-8407-61c456ed04ae","Tapioca/Cassava","Vegetables","కర్రపెండలం","कसावा","Fresh, tender  with a mild earthy flavor, perfect for curries and sambar.
Healt","kg","36.00","41.00","https://digirythubazaarap.com/images/vegetables/11cd0dc9-77fa-4196-8a7e-f6876c4a239d_Tapioco___895x895.png","https://digirythubazaarap.com/Products?search=Tapioca%2FCassava"
"4279ed6a-4784-4ba1-bf48-8b33349f9f54","Muskmelon","Fruits","కర్బుజా","खरबूजा","A sweet, fleshy melon with a distinct netted skin and a fragrant aroma. It has a","piece","60.00","65.00","https://digirythubazaarap.com/images/fruits/2ac2fc00-c9d8-4d4d-9523-3417d38fc5de_Muskmelon-.png","https://digirythubazaarap.com/Products?search=Muskmelon"
"","Mango Ginger","Vegetables","మామిడల్లం","आम हल्दी ","Fresh mango ginger with a mild mango aroma and gingery taste, perfect for pickle","kg","48.00","53.00","https://digirythubazaarap.com/images/vegetables/260a3490-89f6-4617-81b6-be08427d9553_Mango_Ginger___1_895x895.png","https://digirythubazaarap.com/Products?search=Mango%20Ginger"
"","Guava","Fruits","జామకాయలు దేసి","अमरूद","A tropical favorite with a unique musky fragrance and a satisfying crunch. Wheth","kg","90.00","95.00","https://digirythubazaarap.com/images/fruits/ddf17bc1-8700-40e6-965b-4c5b381ff98d_Guava.png","https://digirythubazaarap.com/Products?search=Guava"
"530b909e-b79d-41e9-9869-022f413aa46d","Raw Banana","Vegetables","అరటి కాయలు","कच्चा केला","Unripe banana with a neutral taste and hearty texture, widely used in curries, s","piece","15.00","20.00","https://digirythubazaarap.com/images/vegetables/ed7c332b-c631-41e7-8342-374b1ac9e8c0_Screenshot%20From%202026-02-04%2012-31-28.png","https://digirythubazaarap.com/Products?search=Raw%20Banana"
"","Kiwifruit","Fruits","కివి","कीवी फल","A small, fuzzy fruit with vibrant green flesh and tiny black seeds that add a sa","piece","30.00","30.00","https://digirythubazaarap.com/images/fruits/c741d305-b58f-467c-8b6c-0769659d81b9_kiwi.png","https://digirythubazaarap.com/Products?search=Kiwifruit"
"","pulpy orange","Fruits","కమలాలు","नारंगी फल","A bright, sun-kissed citrus fruit bursting with tangy-sweet juice and tender pul","kg","120.00","125.00","https://digirythubazaarap.com/images/fruits/4b9ce0f3-8b03-420e-8f72-a64841a6ad32_pulpy%20orange.jpg","https://digirythubazaarap.com/Products?search=pulpy%20orange"
"0859a4d4-7bf0-4e56-a593-ba4aba04acdb","Amaranth","Leafy Green","తోటకూర","शतावरी","Farm-fresh Thotakura (Amaranth Greens), packed with iron, fiber, and essential v","bunch","10.00","15.00","https://digirythubazaarap.com/images/leafy_greens/d9e2af0f-ef58-4785-a47b-745852ec41ee_Thotakura___895x895.png","https://digirythubazaarap.com/Products?search=Amaranth"
"869683c2-7d45-4ea2-8f04-3127f94df206","Green Chilli","Vegetables","పచ్చి మిర్చి","हरी मिर्च","Naturally pungent green chillies that add heat and freshness to everyday cooking","kg","42.00","47.00","https://digirythubazaarap.com/images/vegetables/ca0690ba-785b-4488-8bf0-cae0f169ded0_Screenshot%20From%202026-02-04%2015-41-37.png","https://digirythubazaarap.com/Products?search=Green%20Chilli"
"da5861c0-7fe1-42c8-9c29-b7a442cc07e0","Bitter Gourd","Vegetables","కాకర కాయలు ","करेला","Traditionally valued bitter gourd with a distinct taste, widely used in home-sty","kg","38.00","43.00","https://digirythubazaarap.com/images/vegetables/1d73f398-9850-4c33-b132-444ffd3bc8b8_Screenshot%20From%202026-02-04%2016-00-48.png","https://digirythubazaarap.com/Products?search=Bitter%20Gourd"
"","Broccoli","Vegetables","బ్రకొలి","ब्रोकोली","Rich in fiber and vitamins and also supports immunity and helps detox the body i","piece","38.00","43.00","https://digirythubazaarap.com/images/vegetables/c5242f31-0840-466c-a1c2-f4664d437071_Screenshot%20From%202026-02-04%2016-07-04.png","https://digirythubazaarap.com/Products?search=Broccoli"
"","Gaajar Carrot","Vegetables","గాజర్ క్యారెట్","गाजर","Naturally sweet carrot with a firm bite and bright color, perfect for salads, cu","kg","32.00","37.00","https://digirythubazaarap.com/images/vegetables/9cf36508-dc7b-4bb4-a25e-d72fbb5c658d_Screenshot%20From%202026-02-04%2016-14-22.png","https://digirythubazaarap.com/Products?search=Gaajar%20Carrot"
"1d0a0e0d-4dd3-450f-94f3-a88e1ff426da","Pomegranate","Fruits","దానిమ్మ","अनार","A beautiful red fruit filled with ruby-like seeds (arils) that pop with a sweet","kg","180.00","200.00","https://digirythubazaarap.com/images/fruits/050dda38-156c-4c22-bce9-c8aeb0709393_pomegranate.jpg","https://digirythubazaarap.com/Products?search=Pomegranate"
"ef293d4c-56c0-483b-8359-97a333fe1482","Ivy gourd","Vegetables","దొండ కాయలు","कुंदरू","Slender ivy gourd with a mild taste and tender flesh, commonly used in stir-frie","kg","32.00","37.00","https://digirythubazaarap.com/images/vegetables/8679831a-8c72-4fc5-b045-20a1147a7084_Screenshot%20From%202026-02-04%2016-23-40.png","https://digirythubazaarap.com/Products?search=Ivy%20gourd"
"30e0223f-a24c-4bb7-ba92-35e3463f8595","Drumsticks","Vegetables","మునగ కాడలు","सहजन","Long, tender moringa pods valued for their subtle flavor and rich nutrition, wid","piece","46.00","51.00","https://digirythubazaarap.com/images/vegetables/13cc375a-f924-486b-ba1d-647e7285c457_Screenshot%20From%202026-02-04%2016-28-41.png","https://digirythubazaarap.com/Products?search=Drumsticks"
"","White Brinjal","Vegetables","తెల్ల వంకాయ","सफेद बैंगन","Known for being rich in fiber, aiding in weight loss, and helping to control blo","kg","34.00","38.00","https://digirythubazaarap.com/images/vegetables/a1f5b252-7745-47e0-b258-dfc5fc4c93bf_Brinjal_Long_White___895x895.png","https://digirythubazaarap.com/Products?search=White%20Brinjal"
"075d8028-f491-4f9e-b27c-5176a2cfb9e7","Snake Guard","Vegetables","పొట్లకాయలు","चिचिंडा","Mild-flavored snake gourd with a light texture, commonly used in curries and tra","kg","24.00","29.00","https://digirythubazaarap.com/images/vegetables/c54bab0c-79df-4669-896b-65381621a963_Screenshot%20From%202026-02-04%2016-40-16.png","https://digirythubazaarap.com/Products?search=Snake%20Guard"
"64201e6d-4d8d-4daf-81c0-b3c38aca1cd3","Colocasia","Vegetables","చామ దుంపలు ","अरबी","Colocasia has a smooth texture and mild earthy taste, commonly used in curries a","kg","38.00","43.00","https://digirythubazaarap.com/images/vegetables/53062708-924f-4961-9bd3-226ed0b04c63_Screenshot%20From%202026-02-04%2016-47-47.png","https://digirythubazaarap.com/Products?search=Colocasia"
"ddfb07f3-d5a9-40e7-958d-76bedabd78ae","Tamarind(seed less)","Vegetables","చింతపండు( పిక్కతీసింది )","इमली","Seedless tamarind is a convenient, ready-to-use ingredient consisting of cleaned","kg","140.00","145.00","https://digirythubazaarap.com/images/vegetables/511ba4e7-ce63-408a-ab30-5903ade2462c_100-pure-seedless-tamarind-951.jpg.jpeg","https://digirythubazaarap.com/Products?search=Tamarind(seed%20less)"
"","Spring Onions","Vegetables","ఉల్లికాడలు","हरा प्याज़","A spring onion (also called scallion or green onion) is a young onion harvested","kg","100.00","105.00","https://digirythubazaarap.com/images/vegetables/a14b2ff0-17e5-4ed1-9199-92cff72aceee_SpringOnion_.jpg.jpeg","https://digirythubazaarap.com/Products?search=Spring%20Onions"
"2c6411d6-f5a0-4212-b116-c0f1ca6dce4d","Chrysanthemum","Flowers","చామంతి ","गुलदाउदी","Chrysanthemum is a beautiful flowering plant known for its vibrant blooms and lo","kg","600.00","605.00","https://digirythubazaarap.com/images/flowers/828ae643-25a8-4a55-bf51-a64a17d400d3_Screenshot%20From%202026-02-04%2021-51-47.png","https://digirythubazaarap.com/Products?search=Chrysanthemum"
"b37ca92f-22a5-46dc-a07f-9e9647c272d2","White Chrysanthemum","Flowers","తెలుపు చామంతి","सफेद गुलदाउदी","Chrysanthemum is a beautiful flowering plant known for its vibrant blooms and lo","kg","600.00","605.00","https://digirythubazaarap.com/images/flowers/abb84f25-fd95-48a7-b945-f7718e32df32_Screenshot%20From%202026-02-04%2021-54-25.png","https://digirythubazaarap.com/Products?search=White%20Chrysanthemum"
"3451879e-1c2a-432a-af9c-a03854d8acc7","Marigold Flowers","Flowers","బంతి పువ్వులు","गेंदा फूल","Bright and cheerful marigold flowers known for their vibrant color and long-last","kg","150.00","155.00","https://digirythubazaarap.com/images/flowers/8cde0c80-3637-4b4c-8408-be892953a148_Screenshot%20From%202026-02-04%2021-55-21.png","https://digirythubazaarap.com/Products?search=Marigold%20Flowers"
"a6ab0cb8-deb0-4fa6-a126-1b9ea8187508","Rose Flowers","Flowers","గులాబీ","गुलाब","Beautiful rose flowers with rich color and natural fragrance, perfect for decora","kg","500.00","505.00","https://digirythubazaarap.com/images/flowers/61b38421-9c92-43ea-aa3b-466462e1302c_Screenshot%20From%202026-02-04%2022-01-53.png","https://digirythubazaarap.com/Products?search=Rose%20Flowers"
"","Marigold Garland","Flowers","బంతి దండ","गेंदा की माला","Bright marigold garland made with fresh flowers, widely used for pooja, festival","piece","50.00","55.00","https://digirythubazaarap.com/images/flowers/71ce1574-6c38-474e-b73b-bda6afadf047_f46fc89b-aab3-4bf8-ae8c-11716923da98_cropped.jpeg","https://digirythubazaarap.com/Products?search=Marigold%20Garland"
"fbd24379-b088-493f-852f-dbfae7d78729","Apple Royal Gala","Fruits","ఆపిల్","सेब","Rich in fiber and Vitamin C, apples are versatile for eating raw or in cooking.","kg","250.00","255.00","https://digirythubazaarap.com/images/fruits/8ae2057f-31cf-41b6-832d-3d6bc4681afc_1661012675215_SKU-0110_0_895x895.webp","https://digirythubazaarap.com/Products?search=Apple%20Royal%20Gala"
"6dbc196c-ccb0-463f-a9ae-52b861a728ee","Onion","Vegetables","ఉల్లిపాయ","प्याज","A fundamental ingredient in countless cuisines, used raw, sautéed, roasted, or c","kg","52.00","57.00","https://digirythubazaarap.com/images/vegetables/3454814c-c0fa-4ac4-ada3-ff39bebb8be5_Red-Onion-Small-_cropped.jpg","https://digirythubazaarap.com/Products?search=Onion"
"a1888d38-e5a0-4fad-8ee4-b6a061fd3171","Potato","Vegetables","బంగాళదుంప","आलू","Good source of carbohydrates, potassium, and vitamin C; provides energy and supp","kg","13.00","18.00","https://digirythubazaarap.com/images/vegetables/1cf8ec16-78aa-46b3-9656-ed6c272035d2_Potato___895x895.png","https://digirythubazaarap.com/Products?search=Potato"
"36b773de-781a-4bb1-9854-e2a1860473da","Tomato","Vegetables","టమోటా","टमाटर","Rich in vitamin C and antioxidants; supports immunity, improves skin health, and","kg","24.00","29.00","https://digirythubazaarap.com/images/vegetables/7a179920-d0f9-4714-922b-858f70bc0944_Tomato___895x895.png","https://digirythubazaarap.com/Products?search=Tomato"
"825dd440-ded8-4d7c-b897-f283a74b4ab3","Toor Dal","Groceries","కందిపప్పు ","तुअर दाल","Renowned for its rich, earthy flavor and creamy texture, it is a high-protein, f","kg","150.00","155.00","https://digirythubazaarap.com/images/groceries/9304367d-815a-4e36-aa41-6c2330b2f793_Screenshot_from_2026-02-05_07-13-07_cropped.png","https://digirythubazaarap.com/Products?search=Toor%20Dal"
"779f6b4c-c456-431c-a4a6-49d2fb717f21","Chana dal","Groceries","పచ్చి శనగపప్పు ","मॉस सेनगप्पु","t is a bright yellow, nutty-flavored, and high-protein, fiber-rich ingredient co","kg","100.00","105.00","https://digirythubazaarap.com/images/groceries/efc59c05-7828-47db-b6c3-cfdbc669486b_Screenshot_from_2026-02-05_07-21-24_cropped.png","https://digirythubazaarap.com/Products?search=Chana%20dal"
"bb259442-99fd-4abd-a7cb-431205ed3baf","Moong Dal","Groceries","పెసర పప్పు","मूंग दाल ","It's a great source of protein, fiber, vitamins, and minerals, making it a healt","kg","160.00","165.00","https://digirythubazaarap.com/images/groceries/b5c307a0-e4b1-4fb1-a224-ed053ede373d_moong-dal.jpg","https://digirythubazaarap.com/Products?search=Moong%20Dal"
"f21632eb-e27e-4084-b1db-418009c45ff6","Urad Dal","Groceries","మినపప్పు","उड़द दाल","Urad dal is a protein-rich lentil widely used in South Indian cooking, especiall","kg","139.96","144.96","https://digirythubazaarap.com/images/groceries/67f8022c-7914-4a39-b8c0-1f337d6a251f_Screenshot%20From%202026-02-05%2009-07-18.png","https://digirythubazaarap.com/Products?search=Urad%20Dal"
"293abf35-ad16-4604-9130-f02b8640c7ff","Ground Nuts","Groceries","పలుకులు","मूंगफली","Nutty and wholesome ground nuts commonly used for snacks, cooking, and oil extra","kg","170.00","170.00","https://digirythubazaarap.com/images/groceries/2d28aac4-08f5-4462-9a75-d641e741d527_Screenshot%20From%202026-02-05%2009-11-06.png","https://digirythubazaarap.com/Products?search=Ground%20Nuts"
"cbbea8d2-daeb-4cb9-890d-64257140c650","White Peas","Groceries","తెల్ల బఠాణీ","मटर","White peas are dried, mildly sweet legumes commonly used in curries, chaat, and","kg","80.00","80.00","https://digirythubazaarap.com/images/groceries/f5a5907b-f982-45fe-9362-54984e5ff5c8_Screenshot%20From%202026-02-05%2009-18-32.png","https://digirythubazaarap.com/Products?search=White%20Peas"
"b75376f8-59ea-4710-83f7-8583f7c598a6","Brown Chana","Groceries","కొమ్ము శనగలు ","भूरा चना","chana is a variety of chickpea that is small in size and dark brown to black in","kg","110.00","125.00","https://digirythubazaarap.com/images/groceries/3035b005-8554-4aba-82c6-9677e0b26b77_Screenshot%20From%202026-02-05%2010-36-52.png","https://digirythubazaarap.com/Products?search=Brown%20Chana"
"536b2a6c-9390-43bf-8bcd-051bae93e77b","Chickpeas","Groceries","కాబూలీ శనగలను","काबुली चना","Chickpeas, also known as garbanzo beans, are a type of legume widely used in cui","kg","200.00","210.00","https://digirythubazaarap.com/images/groceries/00221720-1e72-4432-814c-b4ffa5a8a5d9_Screenshot%20From%202026-02-05%2010-37-43.png","https://digirythubazaarap.com/Products?search=Chickpeas"
"2f22fc85-cf84-4167-b284-e3c3908e4b56","Srilalitha Idly Ravva","Groceries","శ్రీ లలిత ఇడ్లీ రవ్వ","श्री ललिता इडली रवा","Sri Lalitha Idly Ravva is a high-quality, coarsely ground rice product specially","kg","50.00","57.00","https://digirythubazaarap.com/images/groceries/ea470e7e-abe1-4a06-ab4e-32de2ec86aac_Screenshot%20From%202026-02-05%2010-43-10.png","https://digirythubazaarap.com/Products?search=Srilalitha%20Idly%20Ravva"
"7aa31cc9-9919-43cd-a28d-8a832892f499","Double Horse Minapagundlu","Groceries","తెనాలి డబుల్ హార్స్ మినప గుల్లు","तेनाली डबल हॉर्स उड़द दाल","Is especially suitable for preparing South Indian dishes such as idli, dosa, vad","kg","175.01","180.01","https://digirythubazaarap.com/images/groceries/5ce68bd9-10da-4867-bc50-f06eae4df540_Screenshot%20From%202026-02-05%2010-54-18.png","https://digirythubazaarap.com/Products?search=Double%20Horse%20Minapagundlu"
"4ce1133b-5ad3-45ea-abc9-dd8f93d6b7c3","Dry Red Chilli","Groceries","ఎండు మిరపకాయలు","सूखी लाल मिर्च","Dry red chilli is a dried form of red chilli pepper used as a spice to add heat,","kg","340.00","345.00","https://digirythubazaarap.com/images/groceries/c519ef47-020d-4eed-ba03-f0c106158043_Screenshot%20From%202026-02-05%2010-57-33.png","https://digirythubazaarap.com/Products?search=Dry%20Red%20Chilli"
"a30c6473-bc11-4d6a-a958-1d164614a489","Cashew Whole","Groceries","జీడిపప్పు గుండు","काजू","Rich in Minerals: Good source of iron, magnesium, zinc, phosphorus, copper, and","kg","1000.00","1020.00","https://digirythubazaarap.com/images/groceries/7c3a85a7-a970-4b1c-8c1c-ed0cf7be4278_Untitled%20design%20(11).png","https://digirythubazaarap.com/Products?search=Cashew%20Whole"
"a7405b7c-5e53-4727-ac35-83502e0c7376","Rice Flour","Groceries","బియ్యం పిండి","चावल का आटा","Rice flour is a fine, gluten-free powder made from ground rice, commonly used as","kg","60.00","65.00","https://digirythubazaarap.com/images/groceries/cbb951fd-c4df-4a41-b4da-b04a3331c825_Screenshot%20from%202026-02-05%2016-00-47.png","https://digirythubazaarap.com/Products?search=Rice%20Flour"
"4ebc7618-a781-4a86-a83a-5ecbaaa4922f","Besan Flour","Groceries","శనగపిండి","चना आटा","Besan flour, also known as gram flour or chickpea flour, is a finely ground, pal","kg","120.00","125.00","https://digirythubazaarap.com/images/groceries/e79a1532-7d5b-4586-afb9-56adee0a3c74_Screenshot%20from%202026-02-05%2016-04-20.png","https://digirythubazaarap.com/Products?search=Besan%20Flour"
"e64e40b0-e47a-4126-a503-f2e6ff70de9e","Sugar","Groceries","చక్కెర","चीनी","Sugar is a sweet, crystalline food ingredient mainly obtained from sugarcane or","kg","65.00","70.00","https://digirythubazaarap.com/images/groceries/418cebfe-fa38-46f5-8bb2-1d390df26be0_Screenshot%20from%202026-02-05%2016-13-14.png","https://digirythubazaarap.com/Products?search=Sugar"
"7fa42d4e-6e4a-45a9-8910-346fff639819","Bambino Vermicelli","Groceries","బాంబినో సేమియా ","सेमिया","Bambino Semiya (vermicelli) is a popular Indian, non-sticky pasta made from 100%","kg","90.00","90.00","https://digirythubazaarap.com/images/groceries/e0c9b814-f5d8-4155-b286-950c405fb218_Screenshot%20from%202026-02-05%2016-15-33.png","https://digirythubazaarap.com/Products?search=Bambino%20Vermicelli"
"8440539e-3ed2-499c-9f13-5116fb1ba9df","Finger Millet Flour","Groceries","రాగి పిండి","रागी का आटा","Ragi flour, made from ground finger millet, is a nutrient-dense, gluten-free flo","kg","70.00","70.00","https://digirythubazaarap.com/images/groceries/73469b11-bbcb-4b56-8268-42c76c32e0e7_Screenshot%20from%202026-02-05%2016-19-22.png","https://digirythubazaarap.com/Products?search=Finger%20Millet%20Flour"
"121e6d30-2812-44b2-aa74-1fa682b05283","Sesame seeds","Groceries","నువ్వులు","तिल के बीज","Nuvvulu (White Sesame Seeds) are small, flat, edible seeds with a rich, nutty fl","kg","250.00","250.00","https://digirythubazaarap.com/images/groceries/7d07b7e6-52cd-470d-b285-68866f7fd08f_Screenshot%20from%202026-02-05%2016-23-18.png","https://digirythubazaarap.com/Products?search=Sesame%20seeds"
"cd00e29d-4bfd-44e4-9de1-645792b9a337","Jaggery","Groceries","బెల్లం","गुड़","Bellam (Jaggery) is a natural, unrefined sweetener made by concentrating sugarca","kg","80.00","80.00","https://digirythubazaarap.com/images/groceries/d11b323b-9adc-4bd9-b863-99d6c81f43e3_Screenshot%20from%202026-02-05%2016-28-06.png","https://digirythubazaarap.com/Products?search=Jaggery"
"c6f228a1-28e2-45e0-9a4a-ecbd170fa98a","Maida","Groceries","మైదా","मैदा ","Maida is a highly refined, super-fine white flour from wheat, made by stripping","kg","60.00","60.00","https://digirythubazaarap.com/images/groceries/6f74be31-7e84-4cb9-8e4e-d58d36ff1543_Screenshot%20from%202026-02-05%2016-53-22.png","https://digirythubazaarap.com/Products?search=Maida"
"621aee1b-248f-48c0-bd81-817f21c73943","Rice flakes","Groceries","అటుకులు","पोहा","Atukulu in English is called Flattened Rice, Beaten Rice, or Rice Flakes. It is","kg","80.00","80.00","https://digirythubazaarap.com/images/groceries/3fb1dc2f-93fc-4728-9cf6-6464dfaa4cf5_Screenshot%20from%202026-02-05%2017-00-49.png","https://digirythubazaarap.com/Products?search=Rice%20flakes"
"77641e35-d210-46e7-b4d8-bc1a708da221","Gongura","Leafy Green","గోంగూర","गोंगूरा","Gongura, also known as red sorrel leaves or Hibiscus sabdariffa, is a nutritious","bunch","15.00","15.00","https://digirythubazaarap.com/images/leafy_greens/f55ba824-ab77-4294-8060-50ebed7ebd43_Screenshot%20from%202026-02-05%2017-15-52.png","https://digirythubazaarap.com/Products?search=Gongura"
"2e4af51c-a92f-40fc-8cf6-25f29de0d35b","Coriander","Leafy Green","కొత్తిమీర","धनिया","oriander is a feathery annual plant of the parsley family (Apiaceae), parts of w","bunch","30.00","30.00","https://digirythubazaarap.com/images/leafy_greens/993c906b-c3c6-49d8-958e-40b19431545a_Screenshot%20from%202026-02-05%2022-31-36.png","https://digirythubazaarap.com/Products?search=Coriander"
"0f1a6842-ebdc-4b10-8239-36e3b0e6b8a1","Spinach Dock","Leafy Green","చుక్కకూర","खट्टा पालक","Green Sorrel or Khatta Palak (sour spinach) in India, is a popular, nutrient-den","bunch","10.00","10.00","https://digirythubazaarap.com/images/leafy_greens/c96d40f3-e75a-4d37-a2d2-b0fd4c215010_Screenshot_from_2026-02-05_22-35-44_cropped.png","https://digirythubazaarap.com/Products?search=Spinach%20Dock"
"d455ae42-be15-47dd-b9f0-c269bec0c218","Malabar Spinach","Leafy Green","బచ్చలికూర","पोई साग","Bachalakura is an excellent source of vitamins A, C, and K, as well as iron and","bunch","10.00","10.00","https://digirythubazaarap.com/images/leafy_greens/0127c2e3-1391-437e-9966-3aca2d0d42a1_Screenshot%20from%202026-02-05%2022-40-02.png","https://digirythubazaarap.com/Products?search=Malabar%20Spinach"
